APP_NAME,APP_VERSION_NAME,COUNTRY,LAST_MODIFIED_AT,REVIEW_TEXT,RATING,DEVELOPER_REPLY_DATE_AND_TIME,DEVELOPER_REPLY_TEXT,REVIEW_LINK,OS,Primary Topic,Secondary Topic,Other,REVIEW ENGLISH,MONTH,DATE,TIME
Wallbox,2.18.0(2021-11-26),FR,2021-11-30T08:45:37.000Z,Difficile de démarrer une charge l'application ne se rafraîchi pas obligé d'éteindre l'appli et redemarrer pour voir la session de charge en marche . Ma dernière charge n'est pas référencé et aucun retour quand la charge s'est terminée,1,2021-11-30T13:25:58.000Z,"Bonjour Damien, merci pour vos commentaires. Notre service client souhaite en savoir plus sur votre problème afin de le résoudre le plus rapidement possible. Veuillez utiliser ce lien pour leur fournir plus d'informations [https://support.wallbox.com/fr/app-store-review/] ou utiliser l'application myWallbox.",http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOHshqQOFGL0h79wOwRX4PVz7epZqTBIOGVSYXLKUMu2JsAW3O2rWgjTul2lIXQTAiDPnP9wa4eDt-bn3g&corpus=PUBLIC_REVIEWS,Android,Connectivity,Schedules,,Difficult to start a charge The application does not refresh whether you turn off the app and restart to see the load session running. My last charge is not referenced and no return when the charge ended,11,2021-11-30,08:45:37.000Z
Wallbox,,DE,2021-12-03T14:51:52.000Z,"Meine Vorstellungskraft reichte leider nicht aus, dass man bei einem 850 Euro Gerät keine ordentliche App mitbekommt. Deshalb lese ich hier erstaunt, dass nahezu alle Nutzer die selben Probleme haben (Anmelden, Verbindung). Alles was versprochen wird funktioniert nicht, da es keine Konnektivität der Box (weder über WLAN, noch über Bluetooth) mit der App gibt. Am Ende ist es dann nicht mehr als ein doofer analoger Ladestecker. Willkommen im Zeitalter der Digitalisierung! Chapeau Wallbox!",1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOE3w20-KHOh5-byE80c18XkIparX0y5uPn31SdyF7chco19S28tfpKmKJjquAQxQmqJoOw5-tBw8b0VRg&corpus=PUBLIC_REVIEWS,Android,Connectivity,Login,,"Unfortunately, my imagination did not matter that you have no ordinary app with a 850 Euro device. Therefore, I am amazed here that almost all users have the same problems (login, compound). Everything that is promised is not working because there is no connectivity of the box (neither WLAN, nor via Bluetooth) with the app. In the end, it is then no more than a doofer analog charging plug. Welcome to the age of digitization! Chapeau Wallbox!",12,2021-12-03,14:51:52.000Z
Wallbox,,ES,2021-12-10T07:39:39.000Z,"Han vuelto los problemas de actualización. Mi cargador está en garaje sótano y no tengo acceso a internet en él, cuando trato de descargar la actualización en la calle para llevarla después al cargador, no me deja tampoco, se queda en un bucle infinito sin conectar. Es un desastre.",1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOFIXd9HpwymSvqh66HEo4QIfXFqX2wV2cKUfC8PFIpeJjjcSaOY8fynN7FnmOV1JZ6PSR4SX3ckYOF8yQ&corpus=PUBLIC_REVIEWS,Android,Update Process,Connectivity,,"The update problems have become. My charger is in basement garage and I do not have access to the Internet in it, when I try to download the update on the street to take it afterwards to the charger, it does not leave me either, stays in an infinite loop without connecting. It's a disaster.",12,2021-12-10,07:39:39.000Z
Wallbox,2.18.0(2021-11-26),DE,2021-12-10T15:48:37.000Z,"Hätte mir doch besser für 400 Euro eine einfache analoge Wallbox gekauft, anstatt einen Haufen Geld für diese Box auszugeben. Verbindung über WLan funktioniert so gut wie nie, Bluetooth ab und zu wenn ich direkt vor der Box stehe, was ja auch sinnlos ist. Wenn ich dann mal zufällig auf die Box komme, zeigt er mir Ladungen an, die bis zu 30 % höher sind, als in unseren Akku rein geht. Gut, das ich keinen Gast darüber abrechnen muß. Also nur Stecker rein und laden und später wieder rausziehen.",1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOF3KbIFKWw8EkFGqlHIXL--yKEXelmqgel9am5WNoyy3O45nOXJQB7X9HO7sJycuRW10yYClcXE-Q9z8Q&corpus=PUBLIC_REVIEWS,Android,Connectivity,,,"I would have bought a simple analog wallbox better for 400 euros, instead of spending a pile of money for this box. Connection via WLAN works as good as never, Bluetooth from time to time when I stand directly in front of the box, which is meaningless. If I come to the box on the box, he shows me charges, which are up to 30% higher than in our battery goes. Well, that I do not have to settle about it. So only put the plug in and load and move out later.",12,2021-12-10,15:48:37.000Z
Wallbox,2.18.0(2021-11-26),NL,2021-12-11T13:41:15.000Z,Geen verbinding iedere keer verbroken waardeloos,1,2021-12-13T08:34:11.000Z,"Hallo, bedankt voor uw feedback. Onze klantenservice zou graag meer willen weten over uw probleem om deze zo spoedig mogelijk te behandelen. Gebruik deze link [https://support.wallbox.com/nl/app-store-review/] om meer informatie te geven aan ons of doe dit via de myWallbox app.",http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOG0ltqf3U6N0TTVXDlo5MmcOp1jn9bY3Hk2-bDVgnr42HImtnKXMlaV5gNj94W47VsJimn-tVGTUa-JNQ&corpus=PUBLIC_REVIEWS,Android,Connectivity,,,No connection broken every time worthless,12,2021-12-11,13:41:15.000Z
Wallbox,2.18.0(2021-11-26),DE,2021-12-11T19:20:02.000Z,"**..kleinere Bugs behoben. ** behebt doch erstmal die grundlegenden Bugs. Es hat sich nichts geändert. Wenn ich die Funktionsbeschreibung lese, glaube ich eine andere App zu haben. Nicht mal die Hälfte davon funktioniert. 1 Stern ist noch klar zu viel **Eigentlich unbrauchbar ** Zuverlässige Verbindung gibt es nur über Bluetooth, was ja keinen Sinn macht, da man da eh schon vor der Box steht. Verbindung über WLAN i.d.R. nicht möglich. Statistiken stehen meist nicht zur Verfügung. "" es ist",1,2021-10-20T07:36:15.000Z,"Hallo, Vielen Dank für Ihren Feedback. Unsere Kundendienstabteilung möchte mehr über Ihr Problem erfahren, um es so schnell wie möglich zu lösen. Bitte verwenden Sie diesen Link https://support.wallbox.com/de/, um weitere Informationen bereitzustellen, oder verwenden Sie die myWallbox-App.",http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOE_BkPqJnec-xetDl3JGwuKznmxfjgPtfGNwTgkg2tbsklsCojDGXw2RGsT_fvSBcfUn81hNa2YKaWtZw&corpus=PUBLIC_REVIEWS,Android,Connectivity,Stats,,"** .. Fixed smaller bugs. ** Fixes the basic bugs first. Nothing has changed. If I read the functional description, I believe to have another app. Not even half of it works. 1 star is still clear too much ** actually unusable ** Reliable connection is only available via Bluetooth, which makes no sense, since you are already in front of the box. Connection via WLAN i.D.R. Not possible. Statistics are usually not available. "" it is",12,2021-12-11,19:20:02.000Z
Wallbox,2.18.0(2021-11-26),NO,2021-12-18T15:01:53.000Z,"Virker ikke i det hele tatt. Prøvd i over ett år, og kundesupport er lik null.",1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOH7uWrrknBxwcsSvTA1i-7aqdZdtSdvm3Y_vqz39ApNycEYLNmorM1MOqCWs5tb40td0bOlqnHD6N4_cg&corpus=PUBLIC_REVIEWS,Android,Unknown,,,"Don't work at all. Tried for over one year, and customer support is equal to zero.",12,2021-12-18,15:01:53.000Z
Wallbox,2.18.0(2021-11-26),ES,2021-12-21T04:47:06.000Z,"La App, que es de lo más simple que te puedes encontrar y falla en la programación de carga (da igual como lo hagas) y te toca bajar en pijama de noche al garaje a cargar directamente. Y si no tienes cobertura de móvil en el garaje, mejor ni te cuento. ARREPENTIDO de escoger este modelo, con la de veces que me dijeron que no lo hiciera y escogiera el Viaris",1,2021-12-21T07:50:54.000Z,"Hola Dimitri, muchas gracias por tu feedback. A nuestro departamento de atención al cliente le interesaría saber más de tu problema para resolverlo cuanto antes. Por favor, accede a este enlace https://support.wallbox.com/es/app-store-review/ o a través de la app de myWallbox para dar más información",http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOEbOiP5EvCmXuW0GNIDqORr0mwj6u8YfuGcB3On2ratNLVqSPT7btzyJWrdOVdfZa5M7kn3MtBlRfhcQg&corpus=PUBLIC_REVIEWS,Android,Schedules,Connectivity,,"The app, which is the simplest thing you can find and fail in the load programming (it does not matter how you do) and you have to go down at night pajamas to the garage to load directly. And if you do not have mobile coverage in the garage, I'd better tell you. Repent of choosing this model, with that of times they told me not to do it and choose the viaris",12,2021-12-21,04:47:06.000Z
Wallbox,2.18.0(2021-11-26),DE,2021-12-21T09:44:32.000Z,Edited: Continues to be the worst application ever. Totally useless and not reliable. Several updates in half a year of use but no improvement. When the box is connected to Wifi Internet it always looses connection to the app which makes it impossible to use from the distance. I regret buying this Pulsar Wallbox because the promises of the advertising are not fulfilled. Complicated installation of hardware and a software application that does not work. Totally incompetent product and no support.,1,2021-12-21T21:55:27.000Z,"Hallo Steffen, Vielen Dank für Ihren Feedback. Unsere Kundendienstabteilung möchte mehr über Ihr Problem erfahren, um es so schnell wie möglich zu lösen. Bitte verwenden Sie diesen Link https://support.wallbox.com/de/app-store-review/, um weitere Informationen bereitzustellen, oder verwenden Sie die myWallbox-App.",http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOEd4pjtKlTIf3hunEO4hpPdSHeAbz2864MJ3gQXsctNgAl5jMO0qjXlw7adKCSxgFIYR61KRtGGhndQcA&corpus=PUBLIC_REVIEWS,Android,Connectivity,Commisioning,,Edited: Continues to be the worst application ever. Totally useless and not reliable. Several updates in half a year of use but no improvement. When the box is connected to Wifi Internet it always looses connection to the app which makes it impossible to use from the distance. I regret buying this Pulsar Wallbox because the promises of the advertising are not fulfilled. Complicated installation of hardware and a software application that does not work. Totally incompetent product and no support.,12,2021-12-21,09:44:32.000Z
Wallbox,2.18.0(2021-11-26),DE,2021-12-21T15:48:25.000Z,"Leider funktionierte die Einladung auf meinem Handy nicht. Ich musste erst umständlich meinen PC hochfahren und dort die Einladung akzeptieren. Anschließend war die Wallbox dann in der App sichtbar. Schade nur, dass die Verbindung zur Wallbox sehr, sehr träge und instabil läuft. Unverständlich, vor allem wenn man bedenkt, dass der nächste Access-Point keine 3 Meter entfernt liegt. Das ganze System wirkt daher auf mich sehr unausgereift. Ich würde die Wallbox deshalb aktuell niemandem empfehlen.",1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOGsyq_GiLPUN33p8fGlUi4CrYvR6OsSTbhsjEzfUkO7lK-foAFVV_kgOBXzvdbx8HmZy8v64YSLVLEMgA&corpus=PUBLIC_REVIEWS,Android,Connectivity,Registration,Not sure ,"Unfortunately, the invitation did not work on my phone. I had to start working hard to start my PC and accept the invitation there. Then the wallbox was then visible in the app. Too bad that the connection to the wallbox is very, very sluggish and unstable. Incomprehensible, especially considering that the next access point is not 3 meters away. The whole system therefore looks very unripe on me. I would not recommend the wallbox currently to anyone.",12,2021-12-21,15:48:25.000Z
Wallbox,2.18.0(2021-11-26),EN,2021-12-22T19:19:10.000Z,"another update 2/12 and bloody chaos..wants location services and blutooth, its connected to the wifi, dont u muppets test ur updates, waste of money...just look at your feedback its rubbish.every time there is an update it loses username &password, still has not corrected the vulnerability to hacking with access to internals. once again, constantly have to enter user name and password, loses it every other time its launched. please sort it out. please add setting to turn off the leds.",1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOGJjXgOeapBPmxFEiXUuqfKxDVL5-qczMVusQ-1sBRjUrlfVklyHB1GHnpP1z1OXUtiz6ubX-35t3LH4A&corpus=PUBLIC_REVIEWS,Android,Post Update,Connectivity,Location Services; Login Creedentials Lost,"another update 2/12 and bloody chaos..wants location services and blutooth, its connected to the wifi, dont u muppets test ur updates, waste of money...just look at your feedback its rubbish.every time there is an update it loses username &password, still has not corrected the vulnerability to hacking with access to internals. once again, constantly have to enter user name and password, loses it every other time its launched. please sort it out. please add setting to turn off the leds.",12,2021-12-22,19:19:10.000Z
Wallbox,2.18.0(2021-11-26),DE,2021-12-23T18:42:07.000Z,Schade das ein Update alles kaputt fixt. Seit dem Update kann ich keine WLAN Verbindung mehr herstellen.,1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOH4Kfgad6InhMF9YCMWHizKBf7uuDtFy8wez0zIjACsv0IljekuM-wLgvJUZoId7VZs4FW06VNWFEqiOQ&corpus=PUBLIC_REVIEWS,Android,Post Update,Connectivity,,Too bad that an update broken everything. Since the update I can not produce no Wi-Fi connection.,12,2021-12-23,18:42:07.000Z
Wallbox,2.18.0(2021-11-26),EN,2021-12-24T00:52:49.000Z,I am rating this as a total product review not just the app. Having said this I really wanted to rate a much more. Pros Unpackaging 5 Ease of install 5 Power up and Bluetooth connection: 5 Connection to Wifi 5 Cons Wants to connect to Bluetooth first then wifi. Will not maintain a stable connection with wifi even after moving router close to unit. Using a mobile hot spot device w/ excellent signal next to unit. I even connected wifi extender. All connections poor and will drop.,2,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOEZ5gEsN45ejq7T1AD63Ue4BxSXl7gEAwL8-kqBTWqGLrJBAyXSxi3EV1ojQTTSxqDosnLbILVM-9YX5Q&corpus=PUBLIC_REVIEWS,Android,Connectivity,,,I am rating this as a total product review not just the app. Having said this I really wanted to rate a much more. Pros Unpackaging 5 Ease of install 5 Power up and Bluetooth connection: 5 Connection to Wifi 5 Cons Wants to connect to Bluetooth first then wifi. Will not maintain a stable connection with wifi even after moving router close to unit. Using a mobile hot spot device w/ excellent signal next to unit. I even connected wifi extender. All connections poor and will drop.,12,2021-12-24,00:52:49.000Z
Wallbox,2.18.0(2021-11-26),DE,2021-12-25T10:14:09.000Z,"Wallbox App verlangt ein Update, was trotz guter WLAN-verbindung einfach nicht funktiniert. Danach wird nur noch mit 1,5 A geladen und die Aufzeichnungen über die bisherigen Ladevorgänge sind verschwunden. Das ist so nicht alltagstauglich!",3,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOHS175vkOENKi9DfBK9KPMb8nOd4jcNIjcdt79QmCqr8xMe9_CVjIilXjPtSi5DvFIzx2KZmRSw8e5FDQ&corpus=PUBLIC_REVIEWS,Android,Update Process,Stats,,"Wallbox App requires an update, which simply does not work despite good Wi-Fi connection. Thereafter, only 1.5 A is loaded and the records of the previous loads have disappeared. That's not suitable for everyday use!",12,2021-12-25,10:14:09.000Z
Wallbox,2.18.0(2021-11-26),EN,2021-12-25T11:14:17.000Z,"Another update has disabled the wall box, now can't charge ev. Why don't they check update before they release them, will now have to go to public charger, so frustrating",1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOEB8iigcpgvElm_TPmLfF4XMNsHIlhroxa-kDoUZ7loH6M9sz1mH_91XmQtTMYFbkM0UOAEPEOQ7xj5mQ&corpus=PUBLIC_REVIEWS,Android,Post Update,Charging,,"Another update has disabled the wall box, now can't charge ev. Why don't they check update before they release them, will now have to go to public charger, so frustrating",12,2021-12-25,11:14:17.000Z
Wallbox,2.18.0(2021-11-26),SV,2021-12-25T19:34:17.000Z,Uselt jag kan inte få till en parkoppling eller wifi funktion så laddningen kan bestämas från WV appen.,1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOFa8XxHZj97kNh00zcr5c1yS5X39uLdidIbHo7GzPmHN5Uw0Qz1I9ESq8lZ6KFuiE4Hr5GNB8x_6Fy2XQ&corpus=PUBLIC_REVIEWS,Android,Connectivity,,,I'm not able to get a pairing or wifi function so charging can be determined from the WV app.,12,2021-12-25,19:34:17.000Z
Wallbox,2.18.0(2021-11-26),EN,2021-12-27T04:17:47.000Z,"Since update, all history lost, even new charging sessions disappear. I can charge but app largely useless. Was much better before.",2,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOFhgRS36NVbs491Fr_g32zaaW9-QzWgsh13r8cHPtoAsYpaqUN371xxAYUHXYELaYw2HjA3Fk8F9wDuFg&corpus=PUBLIC_REVIEWS,Android,Post Update,Schedules,,"Since update, all history lost, even new charging sessions disappear. I can charge but app largely useless. Was much better before.",12,2021-12-27,04:17:47.000Z
Wallbox,2.18.0(2021-11-26),DE,2021-12-27T13:30:22.000Z,"Die App löscht selbständig die eingetragenen Daten. Anschließend lässt sich die Wallbox nicht mehr eintragen. Es erscheint die Meldung ""Dieses Ladegerät ist bereits einem Konto zugeordnet"". Die Wallbox erscheint aber nicht in der App.",1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOF8MdWiVukF4NQtl7WQd4NY1DEwUcc7cZZ40IyOtaz3r79fICxXo5ekYKEuJWR3LBqhrRU06M0j-xbsig&corpus=PUBLIC_REVIEWS,Android,Connectivity,,,"The app automatically deletes the entered data. Then the wallbox can not be entered. The message ""This charger is already assigned to an account"". The wallbox does not appear in the app.",12,2021-12-27,13:30:22.000Z
Wallbox,2.20.3(2021-12-27),NL,2021-12-27T18:46:38.000Z,Ik mis de functionaliteit om het lampje uit te zetten. Graag toevoegen.,2,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOF-FUBkPdtY-uPSXhzr4nPWev-vIqN_xLQiJtxZGGrfh22otFz4wv6W5NTrl9SFL0up_scECjAfcW6nEw&corpus=PUBLIC_REVIEWS,Android,Halo Dimming,,,I miss the functionality to turn off the light. Like to add.,12,2021-12-27,18:46:38.000Z
Wallbox,2.20.3(2021-12-27),DA,2021-12-28T07:30:00.000Z,"The recent update fixed the hopeless interface for entering time, but the app still lacks an option for pausing charging plans. I don't want to have to fiddling with setting up and deleting plans when I need a charging outside my normal nightly schedule. I would like to be able to connect without position turned on. The charger is the same place and I only connect with my own charger. Maybe the ""your plan didn't start"" when putting the phone in airplane mode for the night is fixed now. Idk.",3,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOE4EwQaGidaKiyQagokGG2SV8EGQp3FPUX9cnLTA5Utf0xwg5OTK719k-h9-7SOp-d4PR3As1QtsWNYEg&corpus=PUBLIC_REVIEWS,Android,Schedules,,,"The recent update fixed the hopeless interface for entering time, but the app still lacks an option for pausing charging plans. I don't want to have to fiddling with setting up and deleting plans when I need a charging outside my normal nightly schedule. I would like to be able to connect without position turned on. The charger is the same place and I only connect with my own charger. Maybe the ""your plan didn't start"" when putting the phone in airplane mode for the night is fixed now. Idk.",12,2021-12-28,07:30:00.000Z
Wallbox,2.18.0(2021-11-26),NL,2021-12-28T10:44:23.000Z,"Heb de lader nu 8 maanden en 1 ding doet die goed, laden. Verder is het waardeloos, steeds weer locatie aanzetten om te laden, inloggen. Waarom niet gewoon mijn telefoon herkennen en meteen kunnen laden. Software update niet erin te krijgen kan me telefoon uren aan laten. Conectivitet van deze lader is gewoon slecht. Oh ja wil je deze kopen laad de loadballance maar weg. Als je laad laad je in de nacht. Zou zelf nu kiezen voor een box met RFID, veel gemakkelijker.",1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOHpNMdb3tTORunZZ0BEbVxQEI2-NOxNFTBFqwxx-MfuF8PTxaof4nXwRRg5hZ-jlkwrDvkZnDUPPTL2fA&corpus=PUBLIC_REVIEWS,Android,Login,Update Process,,"Have the charger now 8 months and 1 thing that does well, load. Furthermore, it is worthless, always switching on location to load, log in. Why not just recognize my phone and can immediately load. Software Update cannot get me to leave my phone hours. Concentivitet of this charger is just bad. Oh yes do you want to buy it charging the loadballlance. If you load you in the night. Would now choose a box with RFID, much easier.",12,2021-12-28,10:44:23.000Z
Wallbox,2.20.4(2021-12-28),EN,2021-12-28T22:48:34.000Z,The latest updates have rendered schedules useless. There must be a bug and it's made the charger useless for charging at the lower tariff I get a certain times. This stuff really should be tested before a full app update is sent out to us all.,1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOGShz4pnTP1zGcMLFOKV5XJlUE_slbCkZj6dpBYZx-tL6aOhhajN19oPVgZWONiou3kYLcb1CcMO_YCbA&corpus=PUBLIC_REVIEWS,Android,Post Update,Schedules,,The latest updates have rendered schedules useless. There must be a bug and it's made the charger useless for charging at the lower tariff I get a certain times. This stuff really should be tested before a full app update is sent out to us all.,12,2021-12-28,22:48:34.000Z
Wallbox,2.20.4(2021-12-28),EN,2021-12-29T13:15:48.000Z,WiFi doesn't work. Purchased a pulsar plus at higher cost specifically for the WiFi connectivity and smart functions. Should have saved some money and bought a cheaper ev charger unit.,1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOHO7fOXl1yoA6iKRpIsILnrmFjiOnnfFGsn-JWadWcxek6w2MUJwkE0CUHH-KsZ4bVawqLkWMhFkbBDJA&corpus=PUBLIC_REVIEWS,Android,Connectivity,,,WiFi doesn't work. Purchased a pulsar plus at higher cost specifically for the WiFi connectivity and smart functions. Should have saved some money and bought a cheaper ev charger unit.,12,2021-12-29,13:15:48.000Z
Wallbox,2.20.4(2021-12-28),EN,2021-12-29T18:39:37.000Z,"Horrible experience. Charge schedule disappear occasionally and will have to create them again, app takes forever to communicate with the hardware, just updated wallbox hardware to 5.5.10 successfully (according to the feedback I had from the app) but it keeps asking me to update to 5.5.10 nevertheless. What a mess!",1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOE5fSe-ualU82a49unKqLOdbWN8BA34t8cJm3YwJgn0hnv4Ej1km6B4jhsNxu2vriDTdQmV4KapxNy8tw&corpus=PUBLIC_REVIEWS,Android,Schedules,Update Process,,"Horrible experience. Charge schedule disappear occasionally and will have to create them again, app takes forever to communicate with the hardware, just updated wallbox hardware to 5.5.10 successfully (according to the feedback I had from the app) but it keeps asking me to update to 5.5.10 nevertheless. What a mess!",12,2021-12-29,18:39:37.000Z
Wallbox,2.20.4(2021-12-28),IT,2021-12-30T11:33:08.000Z,Con l'aggiornamento 5.5.10 non trova messuna rete wifi,3,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOHmvyIynas26V4lcWMCzgsTNviTKKVACvHYGsVcn_pM3S5uF82smWIL9GhXiI4KV65ynSyOiAJmHlUAFg&corpus=PUBLIC_REVIEWS,Android,Post Update,Connectivity,,With the 5.5.10 update it does not find messuna wifi network,12,2021-12-30,11:33:08.000Z
Wallbox,2.20.4(2021-12-28),FI,2021-12-30T17:06:20.000Z,Works pretty well. Finnish translation has errors.,3,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOHZIf6QE9Dfxl91Q5MvK-QnOnfgeCWm3A4qn5LBUf67HZrvONpvhFKhcCFp80Hi2Rr9pzZYoOfSlnRCjA&corpus=PUBLIC_REVIEWS,Android,Language,,,Works pretty well. Finnish translation has errors.,12,2021-12-30,17:06:20.000Z
Wallbox,2.20.3(2021-12-27),ES,2021-12-30T22:18:21.000Z,hola no funciona la programacion de inicio pero si la de apagado. como se soluciona esto?,3,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOEH7k9cSimK1uCdIazwiyFDIhzWoaIm7jDyV7Jm7VEpJOWrJMME4lA2EpJjvDgUcu2d5pbYTddCMwh_Pg&corpus=PUBLIC_REVIEWS,Android,Schedules,,,"Hi, the start programming does not work but if it shut down. How is this solved?",12,2021-12-30,22:18:21.000Z
Wallbox,2.20.7(2021-12-30),IT,2021-12-31T05:38:00.000Z,"Walbox di per sé è un ottimo prodotto, quando impostato col bluetooth esegue perfettamente la ricarica con gli orari programmati,ma il grande problema l'ho segnalato più volte che perde di continuo il wifi ma ad oggi non è cambiato nulla anche in considerazione che non ricevo risposta dall'assistenza. Ho effettuato tutte le possibili variazioni di programmazione ma il più delle volte non si collega. Ci vorrebbe una scheda LAN per non avere più problemi.",3,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOF9JQjJoEdN44VKJZxCup4jbMFLz9LJ4vaP_IptBEnalEU6DWivNlcYN4vsPpj5_kdV3xqeltzWM17Prw&corpus=PUBLIC_REVIEWS,Android,Connectivity,,,"Walbox in itself is a great product, when set with Bluetooth perfectly performs charging with scheduled schedules, but the big problem I reported it several times that continuously loses WiFi but today nothing has changed even in consideration that does not I receive response from assistance. I have made all possible programming changes but most often do not connect. It would take a LAN card to no longer have problems.",12,2021-12-31,05:38:00.000Z
Wallbox,2.20.7(2021-12-30),ES,2021-12-31T09:09:45.000Z,"Hola, llevo un par de semanas con el Wallbox. Tengo 2 quejas. No actualiza desde el 18 de diciembre el historial de cargas. Y esta noche pasada, tenía una carga programada y no ha cargado el coche ( no ha sido culpa del coche). Creo que es mejorable la aplicación. Que no actualicé el historial de cargas me supone un trastorno. No puedo controlar los kW que gasto. A ver si podéis hacer algo. Por supuesto que la APP la tengo actualizada. Gracias y espero que vaya mejor en 2022.",1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOGyU_cCvQtyMVtO_D-IYzNlITnvQbihgRXZdgv0IBgHRKxcSSbhVFRZiLiyT2OAO8xHI1e3RbaPMddisg&corpus=PUBLIC_REVIEWS,Android,Schedules,Stats,,"Hello, I have a couple of weeks with the Wallbox. I have 2 complaints. It does not update the load history from December 18. And tonight, I had a scheduled load and has not loaded the car (it has not been the car's fault). I think the application is improved. I did not update the cargo history, a disorder is supposed to me. I can not control the kw that I spend. Let's see if you can do something. Of course the APP has updated it. Thank you and I hope you go better in 2022.",12,2021-12-31,09:09:45.000Z
Wallbox,2.20.7(2021-12-30),EN,2022-01-01T14:29:31.000Z,"Quite often, the app will not connect to the charger. It might take several attempts to connect. Recently, the app has been persistently crashing, and I've been unable to use it.",2,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOFe7n5IwWHGPmAbkI6I5Pp41IUGiKzCOo1zf2DIa0KRdjzA1k6OravvdpydO9cbglkRA9fpc7mD_BldXw&corpus=PUBLIC_REVIEWS,Android,Connectivity,App Load,,"Quite often, the app will not connect to the charger. It might take several attempts to connect. Recently, the app has been persistently crashing, and I've been unable to use it.",1,2022-01-01,14:29:31.000Z
Wallbox,2.20.4(2021-12-28),SV,2022-01-01T16:30:53.000Z,"Kraschar, måste ha tillgång till plats, seg.",1,2022-01-03T12:13:46.000Z,"Hej, tack för din feedback. Vår kundservice vill veta mer om ditt problem för att lösa det så snabbt som möjligt. Använd den här länken https://support.wallbox.com/sv/app-store-review/ för att ge dem mer information eller använd myWallbox-appen.",http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOEI-alC-bU1tAA0vTecZW8Vl_qyLkqot9Knnte3TvpNnR_WMSwJX8ZSnrYXEgSsFUHJoYpRBfvJi9-v1g&corpus=PUBLIC_REVIEWS,Android,App Load,Location Services,,"Crashes, must have access to location, tough.",1,2022-01-01,16:30:53.000Z
